160,MikaelsSaviour,353.229,382,S,J
161,HardCarryTop,193.651,601,T,S
162,EarlyGameWin,202.223,251,J,A
163,BlueBuffStealer,156.779,745,M,T
164,AFKPush,54.3469,219,A,M
165,SupportOnly,176.067,381,S,T
166,MainTank,80.6247,855,T,J
167,AggroJungle,219.21,256,J,A
168,ControlMage,57.9269,655,M,S
169,TheMarksman,145.223,193,A,T
170,LuluFanatic,171.878,729,S,J
171,Unkillable,134.045,1281,T,M
172,RedBuffRush,390.624,751,J,S
173,KarthusMid,178.819,423,M,A
174,BaronSolo,368.498,101,A,J
175,TaricMain,46.2006,887,S,T
176,DariusOnly,152.627,759,T,J
177,SecuredDrake,181.766,943,J,M
178,TheFountain,361.29,922,M,S
179,ZiggsBot,72.9776,571,A,T
180,BlindPickGod,26.4132,624,S,J
181,PermaBan,390.295,490,T,S
182,Invader_JGL,371.567,332,J,A
183,ZedMaster,152.322,179,M,T
184,AlwaysCrit,188.159,455,A,S
185,ADCBodyguard,106.123,371,S,M
186,WomboCombo,10.5954,94,T,J
187,CounterPick,322.092,1358,J,M
188,UltStealer,118.47,0,M,S
189,LateGameMonster,309.441,2176,A,T
190,ClutchPlayz,266.602,804,S,J
191,HullbreakerTop,395.336,45,T,A
192,FarmToWin,224.921,542,J,S
193,OneTapMid,37.9812,465,M,T
194,FastPushBot,252.294,576,A,M
195,TheDisengage,191.154,258,S,A
196,TP_GANK,201.651,670,T,J
197,SmarterThanYou,161.187,472,J,M
198,BronzeToChallenger,97.3679,179,M,S
199,OnlyAD,84.436,456,A,T
200,WardHoarder,23.856,735,S,J
201,TheUnstoppable,47.6131,747,T,J
202,JunglePhenom,23.0767,152,J,M
203,MidlaneGosu,240.763,755,M,S
204,QuickScopeADC,98.2081,218,A,T
205,TheSaviorSupp,355.591,355,S,A
206,TowerHugger,200.092,346,T,M
207,FarmingFocus,294.816,713,J,S
208,BurstDamage,83.0357,750,M,A
209,CritMonster,238.425,602,A,J
210,AegisSupport,204.999,357,S,T
211,TopFragger,232.775,529,T,A
212,ObjectiveFocused,81.5014,860,J,M
213,ComboBreaker,198.862,120,M,S
214,GoldFarmer,282.371,449,A,T
215,TankySupport,246.9,307,S,J
216,TheSoloist,130.416,659,T,S
217,InvadeKingpin,81.477,166,J,A
218,ControlFreak,36.0329,785,M,T
219,TheSniper,322.64,623,A,S
220,GuardianAura,91.9613,289,S,M
221,SplitMaster,245.354,693,T,J
222,EarlyPressure,347.359,1304,J,A
223,UtilityMid,119.749,61,M,T
224,CleanKills,260.063,1441,A,S
225,MutePinger,193.882,616,S,M
226,IronGiantTop,154.039,714,T,J
227,DragonSlayer,306.615,380,J,S
228,LaneSwapper,399.513,191,M,A
229,ThePillager,310.232,316,A,J
230,WardSweeper,271.461,1077,S,T
231,NeverSurrender,323.152,599,T,M
232,JungleMentor,322.762,411,J,A
233,MidMainBot,176.919,183,M,S
234,PentaHunt,304.022,824,A,T
235,BaitMaster,115.791,332,S,J
236,HardToKill,121.356,776,T,S
237,MapHacker,325.27,99,J,A
238,Snowballer,30.2976,735,M,T
239,TheBoomer,21.5911,222,A,J
240,Spellshield,363.993,345,S,M
241,TP_Only,95.2613,673,T,A
242,JunglePathing,87.8334,356,J,S
243,OneTrickMid,360.121,854,M,T
244,GlassCannon,378.142,1143,A,S
245,GuardianShield,47.3209,256,S,M
246,SplitPushPro,174.07,732,T,J
247,GankMachine,97.1974,1029,J,A
248,TheArchitect,114.221,139,M,S
249,ADC_Flex,10.8633,361,A,T
250,HealingFocus,362.288,1060,S,J
251,BigDamageTop,129.15,215,T,A
252,JungleBae,118.422,1290,J,M
253,RoamingMid,13.7614,166,M,S
254,FastPaceADC,158.289,149,A,T
255,ExhaustFlash,177.492,798,S,J
256,Invincible_T,324.71,747,T,S
257,SecureTheBag,364.906,529,J,A
258,SkillShotKing,98.4638,831,M,T
259,LethalityOnly,29.8105,96,A,S
260,RelicShield,172.658,742,S,M
261,TheFrontliner,153.771,428,T,J
262,JungleCarry,115.95,604,J,A
263,MidControl,101.959,287,M,T
264,TheKiter,362.459,485,A,S
265,SupportLife,15.4053,875,S,J
266,MyLaneMyRules,273.665,103,T,M
267,CampTheLane,86.9201,1684,J,S
268,ZedAndDone,374.429,160,M,A
269,TheOutplay,45.4943,652,A,J
270,GlobalUlt,85.9703,376,S,T
271,VeteranTop,241.688,2372,T,S
272,JungleSmurf,44.8124,749,J,A
273,MidLaneMaster,309.964,182,M,T
274,KarthusBot,32.5016,535,A,S
275,PeelExpert,87.6629,541,S,M
276,ThePusher,123.073,317,T,J
277,CounterJungler,21.0919,370,J,M
278,BigBrainMid,289.129,124,M,S
279,FocusFire,272.618,854,A,T
280,AgressiveSupport,127.226,373,S,J
281,TheStoic,31.1378,185,T,A
282,EarlyGanks,279.485,987,J,S
283,FastRecall,374.916,216,M,T
284,CleanFarming,392.779,1300,A,J
285,TheCloser,326.695,323,S,M
286,LastManStanding,57.1963,683,T,J
287,PathingGod,392.913,738,J,A
288,MidDiff_GG,247.509,177,M,S
289,TheDamageDealer,366.842,871,A,T
290,WardenOfLight,338.957,978,S,J
291,SoloQueueHero,296.423,756,T,M
292,MasterYiOnly,5.90728,324,J,S
293,MidGameSpike,332.126,294,M,A
294,TheExecutioner,203.709,679,A,J
295,SupportAce,196.001,871,S,T
296,TrueChampion,311.389,210,T,M
297,JungleMVP,354.544,100,J,S
298,MidlaneCarried,51.3636,323,M,A
299,TheCannon,294.926,1018,A,T
300,HealingHands,135.871,323,S,J
301,TheRenegade,184.603,503,T,J
302,JungleGhost,57.8295,210,J,M
303,MidGodly,386.703,736,M,S
304,SharpShooter,132.474,355,A,T
305,AuraOfMight,355.445,650,S,A
306,Unbreakable,124.047,824,T,M
307,EarlyDominance,58.0365,244,J,S
308,TheIllusionist,281.19,901,M,A
309,KitingExpert,118.324,281,A,J
310,HealingRain,333.831,622,S,T
311,SplitPushManiac,157.984,0,T,A
312,GankMagnet,119.652,646,J,M
313,LaneControl,391.379,188,M,S
314,DamageIncarnate,337.167,789,A,T
315,UtilityFocus,309.148,416,S,J
316,TeamFightTop,75.0233,506,T,S
317,TheTracker,212.817,219,J,A
318,ZoningMage,264.715,827,M,T
319,HyperFocus,203.843,1215,A,S
320,ShieldSlinger,218.723,600,S,M
321,TheWarlord,127.7,591,T,J
322,ObjectiveNinja,393.205,254,J,A
323,ArtilleryMid,259.028,827,M,T
324,ADC_Saviour,147.184,235,A,S
325,GuardianAngel_,201.261,159,S,M
326,OffTankKing,172.463,1500,T,J
327,JungleGapNow,195.842,770,J,M
328,ThePredictor,300.564,234,M,S
329,FastHands,103.018,60,A,T
330,TheCatalyst,217.785,713,S,J
331,SoloCarryKingV2,294.512,516,T,A
332,FeralHunter,43.2781,442,J,S
333,SynergyExpert,126.665,541,M,T
334,PinchHitter,297.446,1272,A,J
335,TheTactician_,299.699,69,S,M
336,BruiserBoss,399.513,499,T,J
337,GankingMaster,215.812,504,J,A
338,MidFarmBot,110.836,1616,M,S
339,AutoAttacker,327.84,139,A,T
340,ThePeeler,383.439,720,S,J
341,WaveControl,249.883,215,T,S
342,JungleVeteran,276.344,540,J,A
343,PokingPrince,347.627,816,M,T
344,CritOrQuit,4.28776,441,A,S
345,TeamShield,255.887,177,S,M
346,TopLaneMain,349.149,857,T,J
347,EarlyGamer,191.069,186,J,A
348,CleanseMaster,83.3036,1347,M,T
349,FastLanePush,209.566,342,A,S
350,HookAndBait,66.329,664,S,J
351,TheCloserT,257.591,165,T,M
352,SecuredBaron,391.184,701,J,S
353,ControlWard,86.7253,439,M,A
354,ThePewPew,240.288,517,A,J
355,MikaelsMaster,80.2228,206,S,T
356,TankyMage,208.494,409,T,J
357,BushWarrior,226.942,485,J,M
358,APMidOnly,320.789,646,M,S
359,LategameCarry,103.517,87,A,T
360,RoamingWard,24.5866,965,S,J
361,TheWallT,276.758,177,T,A
362,ObjectiveHero,218.954,1032,J,S
363,ZhonyaMaster,251.393,428,M,T
364,ADCCarryXD,98.2933,339,A,M
365,SpellWeaver,365.454,546,S,T
366,PermaPush,221.207,281,T,J
367,DeepVisionJGL,235.21,1326,J,S
368,LanePriority,182.058,171,M,A
369,FlashingAway,386.423,103,A,T
370,TheHealerBot,202.625,774,S,J
371,FrontToBack,367.646,382,T,S
372,JungleMainMan,122.878,170,J,A
373,MidOrAFK,239.35,311,M,T
374,KillsEqualWins,346.641,444,A,S
375,TeamBooster,251.284,604,S,M
376,DuoQueueTop,55.5768,623,T,J
377,SoloBaron,98.1837,259,J,A
378,QuickRotation,191.629,676,M,S
379,TheFinisher,92.8746,251,A,T
380,MuteAll,300.807,720,S,J
381,TheAnchorT,368.084,506,T,A
382,GankOnly,206.363,0,J,S
383,MidlaneGrinder,16.9274,751,M,T
384,OneHitKill,82.3172,922,A,J
385,TheProtector,396.371,336,S,M
386,CannonFodder,320.595,221,T,J
387,InvadeExpert,134.568,263,J,A
388,MidLaneCarry,362.934,863,M,S
389,TheCleanUp,388.59,242,A,T
390,SupportTheTeam,12.0688,273,S,J
391,SoloQWarrior,332.564,122,T,M
392,JungleSmurfV2,337.703,846,J,S
393,TheCarry_Mid,8.86627,354,M,A
394,MyThresh,361.217,466,A,T
395,TheUtility,144.225,245,S,J
396,TopLaneMain_,65.6593,589,T,A
397,FastClear,110.47,765,J,M
398,MidLaneMonster,305.373,778,M,S
399,ObjectivePush,61.2512,556,A,T
400,TheGuardian,374.855,351,S,J
401,TheDemolisher,277.817,758,T,J
402,JungleReaper,272.459,274,J,M
403,MidlaneSorcerer,258.955,761,M,S
404,SilverBolt,152.663,332,A,T
405,HolyShield,222.035,248,S,A
406,RageQuitTop,238.559,561,T,M
407,EpicComeback,89.2459,734,J,S
408,TheMidlaner,111.505,328,M,A
409,ShadowDance,105.015,695,A,J
410,RedemptionArc,202.15,465,S,T
411,BruiserBlitz,298.725,753,T,A
412,EfficientGanks,373.832,987,J,M
413,LanePhaseMaster,253.232,161,M,S
414,FastestFingers,94.9812,496,A,T
415,UtilityFocusV2,154.112,772,S,J
416,OneVersusFive,168.164,518,T,S
417,JungleGapNot,124.279,79,J,A
418,TheCarryMage,338.872,1533,M,T
419,LateGameSpike,210.564,207,A,S
420,GuardianMain,147.683,773,S,M
421,TheTanker,179.379,537,T,J
422,PathingGenius,68.6061,571,J,A
423,SyndraOnly,111.931,23,M,T
424,ADC_King,61.6652,471,A,S
425,HealBot9000,140.718,253,S,M
426,PermaSplit,215.277,752,T,J
427,TheOpportunist,163.659,871,J,A
428,LaneKingdom,271.242,224,M,S
429,BigCritEnergy,79.9427,374,A,T
430,TheProtector_,91.0115,306,S,J
431,DoranRingTop,57.2937,586,T,A
432,CampMaster,239.216,551,J,S
433,RoamingAssassin,210.796,294,M,T
434,TheSnowball,255.765,859,A,J
435,PeelOrDie,295.315,292,S,M
436,TheVeteran,91.0359,969,T,J
437,QuickClear,245.975,275,J,A
438,ControlWardMid,306.786,759,M,S
439,TeamFightADC,94.2141,485,A,T
440,TheBaiter,371.689,782,S,J
441,OnlyTanks,176.323,254,T,S
442,VisionControl,381.589,527,J,A
443,SafeMidlane,107.706,163,M,T
444,HighMechanics,110.75,604,A,S
445,HookMasterV2,140.571,257,S,M
446,HardToGank,202.211,822,T,J
447,RedSideJungle,156.828,318,J,M
448,Midlaner_GG,290.335,290,M,S
449,FlashForCS,46.3589,1039,A,T
450,TheShielder,62.201,503,S,J
451,TopOfTheCharts,308.698,83,T,A
452,ObjectiveStealer,60.0579,511,J,S
453,CleanMidlaner,202.199,214,M,T
454,LateGameMonsterV2,377.473,857,A,M
455,EnchanterMain_,279.108,394,S,T
456,NeverDie,374.903,1343,T,J
457,FastGanks,29.847,269,J,A
458,MidlaneCarry_,212.184,699,M,S
459,KDAisKey,313.301,176,A,T
460,TheMessiah,5.94382,931,S,J
461,TheBoss,106.793,831,T,S
462,JungleMentorV2,179.087,603,J,A
463,MidlaneGod_,116.291,781,M,T
464,TheKite,196.062,150,A,S
465,OneForAll,219.332,763,S,M
466,TeamPlayer,150.301,796,T,J
467,JungleMaster,184.165,419,J,M
468,SoloCarryMid,117.314,731,M,S
469,TheMarksmanV2,271.887,241,A,T
470,WardPlacer,369.826,1640,S,J
471,TheBruiser,112.37,821,T,A
472,GankOnlyV2,200.287,650,J,S
473,ControlMageV2,324.308,117,M,T
474,TheExecutionerV2,394.155,1140,A,J
475,HealingPower,227.941,633,S,M
476,TopOrAFK,280.07,619,T,J
477,MapGenius,218.418,220,J,A
478,FedMidlane,62.8829,370,M,S
479,TheCritGod,323.273,1186,A,T
480,SupportKing,53.0318,307,S,J
481,TheTankV2,252.721,465,T,S
482,SecuredAll,118.032,916,J,A
483,UltiKing,242.443,23,M,T
484,ADC_Main,360.437,860,A,S
485,TheClutch,174.642,255,S,M
486,CannonTop,289.604,639,T,J
487,JungleMVPV2,87.9795,617,J,A
488,MidlanePro,24.3674,353,M,S
489,OneTapADC,343.085,145,A,T
490,GuardianAngelV2,47.3452,1750,S,J
491,TopLaneGosu,10.6928,753,T,M
492,TheInvader,318.829,778,J,S
493,MidGapHereV2,335.706,222,M,A
494,DamageDealer,235.369,603,A,J
495,UtilitySupport,143.652,367,S,T
496,IronWillV2,229.901,535,T,M
497,TheGanker,50.6452,791,J,S
498,ZhonyaRage,16.1724,244,M,A
499,TheCannonV2,243.953,927,A,T
500,HealingHandsV2,173.948,396,S,J
501,TheFinalBoss,173.242,618,T,J
502,JungleVeteran_,109.058,257,J,M
503,MidlaneGoddess,2.37599,1347,M,S
504,SniperADC,121.101,492,A,T
505,TeamAnchor,274.347,0,S,A
506,TopLaneMainV3,365.405,594,T,M
507,EpicSmiteV2,382.477,181,J,S
508,TheIllusionistV2,216.348,579,M,A
509,KitingExpertV2,188.792,263,A,J
510,HealingRainV2,271.741,858,S,T
511,SplitPushManiacV2,166.07,550,T,A
512,GankMagnetV2,220.099,295,J,M
513,LaneControlV2,147.671,245,M,S
514,DamageIncarnateV2,398.137,909,A,T
515,UtilityFocusV3,37.1897,261,S,J
516,TeamFightTopV2,274.274,733,T,S
517,TheTrackerV2,126.032,352,J,A
518,ZoningMageV2,215.8,816,M,T
519,HyperFocusV2,1.96197,696,A,S
520,ShieldSlingerV2,113.685,338,S,M
521,TheWarlordV2,263.412,715,T,J
522,ObjectiveNinjaV2,276.49,297,J,A
523,ArtilleryMidV2,82.4025,765,M,T
524,ADC_SaviourV2,26.9977,243,A,S
525,GuardianAngelV3,26.0235,735,S,M
526,OffTankKingV2,187.477,692,T,J
527,JungleGapNowV2,57.245,1570,J,M
528,ThePredictorV2,287.839,31,M,S
529,FastHandsV2,362.191,79,A,T
530,TheCatalystV2,374.83,548,S,J
531,SoloCarryKingV3,207.094,547,T,A
532,FeralHunterV2,365.466,825,J,S
533,SynergyExpertV2,135.238,425,M,T
534,PinchHitterV2,265.689,1286,A,J
535,TheTacticianV3,34.3647,218,S,M
536,BruiserBossV2,221.511,510,T,J
537,GankingMasterV2,263.071,284,J,A
538,MidFarmBotV2,84.2534,798,M,S
539,AutoAttackerV2,107.304,0,A,T
540,ThePeelerV2,214.278,892,S,J
541,WaveControlV2,65.4035,500,T,S
542,JungleVeteranV2,89.2824,458,J,A
543,PokingPrinceV2,8.35484,458,M,T
544,CritOrQuitV2,320.911,979,A,S
545,TeamShieldV2,45.7744,298,S,M
546,TopLaneMainV4,58.5967,704,T,J
547,EarlyGamerV2,329.386,162,J,A
548,CleanseMasterV2,386.155,884,M,T
549,FastLanePushV2,397.419,582,A,S
550,HookAndBaitV2,30.6872,740,S,J
551,TheCloserT_V2,97.9037,922,T,M
552,SecuredBaronV2,113.003,1787,J,S
553,ControlWardV2,283.041,253,M,A
554,ThePewPewV2,320.692,611,A,J
555,MikaelsMasterV2,369.96,413,S,T
556,TankyMageV2,104.674,511,T,J
557,BushWarriorV2,344.875,115,J,M
558,APMidOnlyV2,224.884,380,M,S
559,LategameCarryV2,186.43,484,A,T
560,RoamingWardV2,279.583,915,S,J
561,TheWallT_V2,327.608,0,T,A
562,ObjectiveHeroV2,214.047,1418,J,S
563,ZhonyaMasterV2,17.9624,727,M,T
564,ADCCarryV3,160.444,493,A,M
565,SpellWeaverV2,255.753,769,S,T
566,PermaPushV2,246.766,225,T,J
567,DeepVisionJGLV2,91.9126,854,J,S
568,LanePriorityV2,152.493,193,M,A
569,FlashingAwayV2,240.288,238,A,T
570,TheHealerBotV2,199.97,813,S,J
571,FrontToBackV2,347.481,203,T,S
572,JungleMainManV2,331.615,80,J,A
573,MidOrAFKV2,173.729,784,M,T
574,KillsEqualWinsV2,234.93,165,A,S
575,TeamBoosterV2,185.711,710,S,M
576,DuoQueueTopV2,246.462,1404,T,J
577,SoloBaronV2,373.783,358,J,A
578,QuickRotationV2,312.923,596,M,S
579,TheFinisherV2,371.348,433,A,T
580,MuteAllV2,245.743,639,S,J
581,TheAnchorT_V2,45.5309,327,T,A
582,GankOnlyV2,269.744,1465,J,S
583,MidlaneGrinderV2,66.1342,738,M,T
584,OneHitKillV2,253.11,811,A,J
585,TheProtectorV2,208.421,94,S,M
586,CannonFodderV2,62.3715,727,T,J
587,InvadeExpertV2,128.784,341,J,A
588,MidLaneCarryV2,92.1927,796,M,S
589,TheCleanUpV2,377.047,619,A,T
590,SupportTheTeamV2,399.89,385,S,J
591,SoloQWarriorV2,75.0233,200,T,M
592,JungleSmurfV3,77.41,1038,J,S
593,TheCarry_MidV2,30.7481,438,M,A
594,MyThreshV2,179.988,1233,A,T
595,TheUtilityV2,231.91,263,S,J
596,TopLaneMainV5,386.642,786,T,A
597,FastClearV2,146.416,230,J,M
598,MidLaneMonsterV2,120.187,705,M,S
599,ObjectivePushV2,71.0902,570,A,T
600,TheGuardianV2,325.611,338,S,J
601,TheRenegadeV2,268.063,692,T,J
602,JungleGhostV2,227.137,601,J,M
603,MidGodlyV2,264.922,716,M,S
604,SharpShooterV2,389.211,474,A,T
605,AuraOfMightV2,352.949,282,S,A
606,UnbreakableV2,93.8975,624,T,M
607,EarlyDominanceV2,248.191,89,J,S
608,TheIllusionistV3,249.36,714,M,A
609,KitingExpertV3,74.6702,447,A,J
610,HealingRainV3,42.8885,782,S,T
611,SplitPushManiacV3,26.401,44,T,A
612,GankMagnetV3,362.8,507,J,M
613,LaneControlV3,34.8761,248,M,S
614,DamageIncarnateV3,134.276,549,A,T
615,UtilityFocusV4,8.45225,216,S,J
616,TeamFightTopV3,328.339,776,T,S
617,TheTrackerV3,357.223,214,J,A
618,ZoningMageV3,244.319,1123,M,T
619,HyperFocusV3,23.3811,953,A,S
620,ShieldSlingerV3,90.9263,784,S,M
621,TheWarlordV3,317.075,631,T,J
622,ObjectiveNinjaV3,228.647,274,J,A
623,ArtilleryMidV3,77.3247,837,M,T
624,ADC_SaviourV3,314.226,98,A,S
625,GuardianAngelV4,66.743,276,S,M
626,OffTankKingV3,183.093,907,T,J
627,JungleGapNowV3,20.2395,1623,J,M
628,ThePredictorV3,38.8336,266,M,S
629,FastHandsV3,129.551,86,A,T
630,TheCatalystV3,215.703,835,S,J
631,SoloCarryKingV4,279.437,98,T,A
632,FeralHunterV3,317.027,335,J,S
633,SynergyExpertV3,121.661,456,M,T
634,PinchHitterV3,141.692,893,A,J
635,TheTacticianV4,31.5762,398,S,M
636,BruiserBossV3,370.033,614,T,J
637,GankingMasterV3,354.933,141,J,A
638,MidFarmBotV3,111.262,1354,M,S
639,AutoAttackerV3,157.315,195,A,T
640,ThePeelerV3,145.771,645,S,J
641,WaveControlV3,198.643,479,T,S
642,JungleVeteranV3,187.672,975,J,A
643,PokingPrinceV3,167.884,820,M,T
644,CritOrQuitV3,212.172,147,A,S
645,TeamShieldV3,45.6405,10,S,M
646,TopLaneMainV6,284.478,1837,T,J
647,EarlyGamerV3,39.1137,223,J,A
648,CleanseMasterV3,95.6631,1268,M,T
649,FastLanePushV3,361.314,554,A,S
650,HookAndBaitV3,75.6078,844,S,J
651,TheCloserT_V3,132.145,447,T,M
652,SecuredBaronV3,364.407,709,J,S
653,ControlWardV3,272.216,848,M,A
654,ThePewPewV3,287.181,272,A,J
655,MikaelsMasterV3,161.077,286,S,T
656,TankyMageV3,388.505,629,T,J
657,BushWarriorV3,344.875,186,J,M
658,APMidOnlyV3,196.22,797,M,S
659,LategameCarryV3,362.252,751,A,T
660,RoamingWardV3,268.928,971,S,J
661,TheWallT_V3,41.2324,232,T,A
662,ObjectiveHeroV3,326.878,524,J,S
663,ZhonyaMasterV3,238.912,632,M,T
664,ADCCarryV4,64.4659,118,A,M
665,SpellWeaverV3,87.5898,632,S,T
666,PermaPushV3,380.919,323,T,J
667,DeepVisionJGLV3,31.3448,1005,J,S
668,LanePriorityV3,20.1055,91,M,A
669,FlashingAwayV3,243.283,216,A,T
670,TheHealerBotV3,195.964,862,S,J
671,FrontToBackV3,286.073,656,T,S
672,JungleMainManV3,113.478,265,J,A
673,MidOrAFKV3,312.132,338,M,T
674,KillsEqualWinsV3,152.748,547,A,S
675,TeamBoosterV3,285.05,612,S,M
676,DuoQueueTopV3,228.805,807,T,J
677,SoloBaronV3,69.7385,26,J,A
678,QuickRotationV3,46.3102,799,M,S
679,TheFinisherV3,284.868,388,A,T
680,MuteAllV3,72.6488,1385,S,J
681,TheAnchorT_V3,363.81,505,T,A
682,GankOnlyV3,24.7327,905,J,S
683,MidlaneGrinderV3,346.458,401,M,T
